WORD,VALIDITY,TYPE,BLOCK,SUBBLOCK
datfar,non_word,hinglish,D,2
daptar,non_word,hinglish,D,2
dakkad,non_word,hinglish,D,2
chintam,non_word,hinglish,D,2
chindan,non_word,hinglish,D,2
chasar,non_word,hinglish,D,2
chamdam,non_word,hinglish,D,2
chalhal,non_word,hinglish,D,2
chakam,non_word,hinglish,D,2
bhuktik,non_word,hinglish,D,2
bauthik,non_word,hinglish,D,2
batal,non_word,hinglish,D,2
banthak,non_word,hinglish,D,2
bandrath,non_word,hinglish,D,2
balbhan,non_word,hinglish,D,2
bajdoor,non_word,hinglish,D,2
askhar,non_word,hinglish,D,2
asalkhya,non_word,hinglish,D,2
aray,non_word,hinglish,D,2
aranth,non_word,hinglish,D,2
anuhab,non_word,hinglish,D,2
anraya,non_word,hinglish,D,2
anam,non_word,hinglish,D,2
amya,non_word,hinglish,D,2
alva,non_word,hinglish,D,2
akshan,non_word,hinglish,D,2
adhyrak,non_word,hinglish,D,2
aarakan,non_word,hinglish,D,2
aapasav,non_word,hinglish,D,2
aadas,non_word,hinglish,D,2
dharsan,non_word,hinglish,D,2
dhravak,non_word,hinglish,D,2
dhanvak,non_word,hinglish,D,2
dhatvan,non_word,hinglish,D,2
dakhyam,non_word,hinglish,D,2
chansar,non_word,hinglish,D,2
chamrak,non_word,hinglish,D,2
chavdak,non_word,hinglish,D,2
bhatrik,non_word,hinglish,D,2
badhvan,non_word,hinglish,D,2
banshak,non_word,hinglish,D,2
aksan,non_word,hinglish,D,2
antram,non_word,hinglish,D,2
asrath,non_word,hinglish,D,2
aplak,non_word,hinglish,D,2
growth,word,english,E,1
factor,word,english,E,1
window,word,english,E,1
effort,word,english,E,1
income,word,english,E,1
result,word,english,E,1
energy,word,english,E,1
action,word,english,E,1
meaning,word,english,E,1
safety,word,english,E,1
period,word,english,E,1
training,word,english,E,1
project,word,english,E,1
capital,word,english,E,1
surface,word,english,E,1
direction,word,english,E,1
meeting,word,english,E,1
manager,word,english,E,1
response,word,english,E,1
attitude,word,english,E,1
option,word,english,E,1
hospital,word,english,E,1
section,word,english,E,1
strategy,word,english,E,1
official,word,english,E,1
painting,word,english,E,1
resource,word,english,E,1
proposal,word,english,E,1
ability,word,english,E,1
contact,word,english,E,1
failure,word,english,E,1
evening,word,english,E,1
species,word,english,E,1
section,word,english,E,1
medical,word,english,E,1
network,word,english,E,1
vehicle,word,english,E,1
welfare,word,english,E,1
climate,word,english,E,1
arrival,word,english,E,1
therefore,word,english,E,1
knowledge,word,english,E,1
available,word,english,E,1
reference,word,english,E,1
following,word,english,E,1
political,word,english,E,1
attention,word,english,E,1
education,word,english,E,1
situation,word,english,E,1
questions,word,english,E,1
countries,word,english,E,1
resources,word,english,E,1
excellent,word,english,E,1
difficult,word,english,E,1
apartment,word,english,E,1
statement,word,english,E,1
president,word,english,E,1
different,word,english,E,1
generally,word,english,E,1
necessary,word,english,E,1
certainly,word,english,E,1
today,word,english,E,1
seems,word,english,E,1
means,word,english,E,1
lower,word,english,E,1
store,word,english,E,1
likely,word,english,E,1
together,word,english,E,1
order,word,english,E,1
while,word,english,E,1
study,word,english,E,1
happen,word,english,E,1
required,word,english,E,1
should,word,english,E,1
allowed,word,english,E,1
having,word,english,E,1
various,word,english,E,1
agree,word,english,E,1
service,word,english,E,1
table,word,english,E,1
cannot,word,english,E,1
better,word,english,E,1
appears,word,english,E,1
members,word,english,E,1
respond,word,english,E,1
client,word,english,E,1
quite,word,english,E,1
artifact,word,english,E,1
analysis,word,english,E,1
working,word,english,E,1
makes,word,english,E,1
trouble,word,english,E,1
doubt,word,english,E,1
leave,word,english,E,1
shows,word,english,E,1
support,word,english,E,1
early,word,english,E,1
month,word,english,E,1
myself,word,english,E,1
written,word,english,E,1
water,word,english,E,1
playing,word,english,E,1
power,word,english,E,1
earth,word,english,E,1
front,word,english,E,1
clone,word,english,E,1
bring,word,english,E,1
black,word,english,E,1
response,word,english,E,1
death,word,english,E,1
press,word,english,E,1
young,word,english,E,1
account,word,english,E,1
locus,word,english,E,1
rather,word,english,E,1
heard,word,english,E,1
started,word,english,E,1
posts,word,english,E,1
solution,word,english,E,1
speak,word,english,E,1
sequence,word,english,E,1
write,word,english,E,1
example,word,english,E,1
house,word,english,E,1
below,word,english,E,1
street,word,english,E,1
above,word,english,E,1
physical,word,english,E,1
thinking,word,english,E,1
evidence,word,english,E,1
cases,word,english,E,1
company,word,english,E,1
perfect,word,english,E,1
building,word,english,E,1
material,word,english,E,1
lists,word,english,E,1
provide,word,english,E,1
voice,word,english,E,1
issue,word,english,E,1
stand,word,english,E,1
become,word,english,E,1
driver,word,english,E,1
skills,word,english,E,1
country,word,english,E,1
average,word,english,E,1
reason,word,english,E,1
popular,word,english,E,1
security,word,english,E,1
weeks,word,english,E,1
whether,word,english,E,1
saying,word,english,E,1
names,word,english,E,1
freedom,word,english,E,1
decided,word,english,E,1
though,word,english,E,1
force,word,english,E,1
perhaps,word,english,E,1
outside,word,english,E,1
mention,word,english,E,1
trying,word,english,E,1
receive,word,english,E,1
federal,word,english,E,1
taken,word,english,E,1
anybody,word,english,E,1
truth,word,english,E,1
control,word,english,E,1
offer,word,english,E,1
received,word,english,E,1
server,word,english,E,1
local,word,english,E,1
address,word,english,E,1
image,word,english,E,1
minutes,word,english,E,1
itself,word,english,E,1
wrong,word,english,E,1
story,word,english,E,1
light,word,english,E,1
phone,word,english,E,1
later,word,english,E,1
consider,word,english,E,1
machine,word,english,E,1
living,word,english,E,1
resume,word,english,E,1
needed,word,english,E,1
private,word,english,E,1
pages,word,english,E,1
needs,word,english,E,1
sense,word,english,E,1
talking,word,english,E,1
screen,word,english,E,1
rules,word,english,E,1
women,word,english,E,1
medical,word,english,E,1
quickly,word,english,E,1
error,word,english,E,1
articles,word,english,E,1
music,word,english,E,1
field,word,english,E,1
blood,word,english,E,1
children,word,english,E,1
effect,word,english,E,1
legal,word,english,E,1
drive,word,english,E,1
increase,word,english,E,1
along,word,english,E,1
systems,word,english,E,1
several,word,english,E,1
woman,word,english,E,1
monitor,word,english,E,1
learn,word,english,E,1
takes,word,english,E,1
green,word,english,E,1
records,word,english,E,1
small,word,english,E,1
mailing,word,english,E,1
world,word,english,E,1
natural,word,english,E,1
history,word,english,E,1
party,word,english,E,1
whatever,word,english,E,1
straight,word,english,E,1
south,word,english,E,1
issues,word,english,E,1
comment,word,english,E,1
function,word,english,E,1
between,word,english,E,1
location,word,english,E,1
digital,word,english,E,1
million,word,english,E,1
sound,word,english,E,1
terms,word,english,E,1
message,word,english,E,1
request,word,english,E,1
numbers,word,english,E,1
maybe,word,english,E,1
anyone,word,english,E,1
military,word,english,E,1
exactly,word,english,E,1
making,word,english,E,1
watch,word,english,E,1
anyway,word,english,E,1
present,word,english,E,1
friend,word,english,E,1
except,word,english,E,1
student,word,english,E,1
contains,word,english,E,1
point,word,english,E,1
auction,word,english,E,1
strong,word,english,E,1
course,word,english,E,1
state,word,english,E,1
create,word,english,E,1
command,word,english,E,1
instead,word,english,E,1
opinions,word,english,E,1
always,word,english,E,1
guess,word,english,E,1
items,word,english,E,1
shipping,word,english,E,1
called,word,english,E,1
certain,word,english,E,1
contract,word,english,E,1
trade,word,english,E,1
second,word,english,E,1
report,word,english,E,1
white,word,english,E,1
under,word,english,E,1
parts,word,english,E,1
using,word,english,E,1
includes,word,english,E,1
central,word,english,E,1
sources,word,english,E,1
features,word,english,E,1
reality,word,english,E,1
added,word,english,E,1
details,word,english,E,1
whole,word,english,E,1
change,word,english,E,1
manager,word,english,E,1
model,word,english,E,1
looks,word,english,E,1
process,word,english,E,1
known,word,english,E,1
starting,word,english,E,1
break,word,english,E,1
family,word,english,E,1
drivers,word,english,E,1
program,word,english,E,1
great,word,english,E,1
night,word,english,E,1
subject,word,english,E,1
helps,word,english,E,1
start,word,english,E,1
coming,word,english,E,1
words,word,english,E,1
brain,word,english,E,1
alone,word,english,E,1
lines,word,english,E,1
final,word,english,E,1
version,word,english,E,1
attempt,word,english,E,1
movie,word,english,E,1
advance,word,english,E,1
gives,word,english,E,1
product,word,english,E,1
willing,word,english,E,1
science,word,english,E,1
found,word,english,E,1
because,word,english,E,1
selling,word,english,E,1
center,word,english,E,1
ideas,word,english,E,1
limited,word,english,E,1
wroven,non_word,english,E,2
writen,non_word,english,E,2
wotch,non_word,english,E,2
worf,non_word,english,E,2
wonan,non_word,english,E,2
wiling,non_word,english,E,2
wile,non_word,english,E,2
wice,non_word,english,E,2
wibble,non_word,english,E,2
whrong,non_word,english,E,2
wheter,non_word,english,E,2
wemen,non_word,english,E,2
warld,non_word,english,E,2
wargle,non_word,english,E,2
waks,non_word,english,E,2
vvhite,non_word,english,E,2
vursion,non_word,english,E,2
vords,non_word,english,E,2
vintz,non_word,english,E,2
vhite,non_word,english,E,2
vhatevar,non_word,english,E,2
vexmar,non_word,english,E,2
vestern,non_word,english,E,2
varieus,non_word,english,E,2
umbrela,non_word,english,E,2
ucing,non_word,english,E,2
twug,non_word,english,E,2
tworn,non_word,english,E,2
twisk,non_word,english,E,2
twib,non_word,english,E,2
tuday,non_word,english,E,2
tryine,non_word,english,E,2
trutth,non_word,english,E,2
truft,non_word,english,E,2
troubal,non_word,english,E,2
trindle,non_word,english,E,2
triff,non_word,english,E,2
trems,non_word,english,E,2
tregmur,non_word,english,E,2
trate,non_word,english,E,2
togehter,non_word,english,E,2
titems,non_word,english,E,2
thrunge,non_word,english,E,2
thouh,non_word,english,E,2
thingle,non_word,english,E,2
thiking,non_word,english,E,2
tharv,non_word,english,E,2
tebbar,non_word,english,E,2
teath,non_word,english,E,2
takling,non_word,english,E,2
takis,non_word,english,E,2
takingg,non_word,english,E,2
tabel,non_word,english,E,2
suport,non_word,english,E,2
sund,non_word,english,E,2
subjekt,non_word,english,E,2
strufix,non_word,english,E,2
stret,non_word,english,E,2
straigt,non_word,english,E,2
stope,non_word,english,E,2
stert,non_word,english,E,2
starteng,non_word,english,E,2
starded,non_word,english,E,2
squorble,non_word,english,E,2
squimble,non_word,english,E,2
sproon,non_word,english,E,2
splunge,non_word,english,E,2
spleem,non_word,english,E,2
spik,non_word,english,E,2
sorces,non_word,english,E,2
snorp,non_word,english,E,2
snorf,non_word,english,E,2
snimble,non_word,english,E,2
snerkle,non_word,english,E,2
snaffle,non_word,english,E,2
smort,non_word,english,E,2
smille,non_word,english,E,2
smavorn,non_word,english,E,2
smape,non_word,english,E,2
slurn,non_word,english,E,2
slory,non_word,english,E,2
slong,non_word,english,E,2
slindor,non_word,english,E,2
sland,non_word,english,E,2
skindle,non_word,english,E,2
skillis,non_word,english,E,2
sisuation,non_word,english,E,2
sience,non_word,english,E,2
shuld,non_word,english,E,2
setwene,non_word,english,E,2
serwer,non_word,english,E,2
sertain,non_word,english,E,2
sens,non_word,english,E,2
seemes,non_word,english,E,2
secutiry,non_word,english,E,2
sduty,non_word,english,E,2
screan,non_word,english,E,2
scorven,non_word,english,E,2
sauth,non_word,english,E,2
saing,non_word,english,E,2
rulus,non_word,english,E,2
rhows,non_word,english,E,2
reweise,non_word,english,E,2
resune,non_word,english,E,2
respend,non_word,english,E,2
repronse,non_word,english,E,2
reciese,non_word,english,E,2
reatily,non_word,english,E,2
rater,non_word,english,E,2
quorble,non_word,english,E,2
quimpal,non_word,english,E,2
quiete,non_word,english,E,2
prorame,non_word,english,E,2
privet,non_word,english,E,2
prindux,non_word,english,E,2
prezent,non_word,english,E,2
prepident,non_word,english,E,2
prangle,non_word,english,E,2
pover,non_word,english,E,2
popolar,non_word,english,E,2
ponit,non_word,english,E,2
poast,non_word,english,E,2
plurnish,non_word,english,E,2
plorfin,non_word,english,E,2
pliff,non_word,english,E,2
plestun,non_word,english,E,2
plaze,non_word,english,E,2
plaing,non_word,english,E,2
plag,non_word,english,E,2
physicel,non_word,english,E,2
perfet,non_word,english,E,2
parudy,non_word,english,E,2
parrut,non_word,english,E,2
parrts,non_word,english,E,2
pagis,non_word,english,E,2
outcide,non_word,english,E,2
ordar,non_word,english,E,2
nunbers,non_word,english,E,2
nuite,non_word,english,E,2
nown,non_word,english,E,2
notse,non_word,english,E,2
nohice,non_word,english,E,2
nobetook,non_word,english,E,2
neels,non_word,english,E,2
neans,non_word,english,E,2
naybe,non_word,english,E,2
naturul,non_word,english,E,2
nanes,non_word,english,E,2
musik,non_word,english,E,2
murb,non_word,english,E,2
morkle,non_word,english,E,2
monitar,non_word,english,E,2
moddel,non_word,english,E,2
mitilar,non_word,english,E,2
miself,non_word,english,E,2
minusts,non_word,english,E,2
milone,non_word,english,E,2
mibber,non_word,english,E,2
mentune,non_word,english,E,2
mebers,non_word,english,E,2
makis,non_word,english,E,2
macine,non_word,english,E,2
luks,non_word,english,E,2
lowar,non_word,english,E,2
localion,non_word,english,E,2
liwing,non_word,english,E,2
litsts,non_word,english,E,2
litimed,non_word,english,E,2
likelie,non_word,english,E,2
lighht,non_word,english,E,2
leve,non_word,english,E,2
lelal,non_word,english,E,2
learly,non_word,english,E,2
laterr,non_word,english,E,2
laern,non_word,english,E,2
krindel,non_word,english,E,2
komment,non_word,english,E,2
knoledge,non_word,english,E,2
kight,non_word,english,E,2
kelling,non_word,english,E,2
jindrel,non_word,english,E,2
isue,non_word,english,E,2
istelf,non_word,english,E,2
indsted,non_word,english,E,2
includse,non_word,english,E,2
idaes,non_word,english,E,2
hystums,non_word,english,E,2
huose,non_word,english,E,2
histury,non_word,english,E,2
hellps,non_word,english,E,2
hawing,non_word,english,E,2
hapen,non_word,english,E,2
guass,non_word,english,E,2
grumplet,non_word,english,E,2
grumple,non_word,english,E,2
gristone,non_word,english,E,2
grintle,non_word,english,E,2
grench,non_word,english,E,2
graskel,non_word,english,E,2
grait,non_word,english,E,2
grack,non_word,english,E,2
glispen,non_word,english,E,2
glape,non_word,english,E,2
geves,non_word,english,E,2
genurally,non_word,english,E,2
functune,non_word,english,E,2
frundle,non_word,english,E,2
fronker,non_word,english,E,2
frond,non_word,english,E,2
frint,non_word,english,E,2
frindol,non_word,english,E,2
frimble,non_word,english,E,2
franx,non_word,english,E,2
frabble,non_word,english,E,2
fount,non_word,english,E,2
forse,non_word,english,E,2
fone,non_word,english,E,2
folwing,non_word,english,E,2
flind,non_word,english,E,2
flibber,non_word,english,E,2
flerm,non_word,english,E,2
flenvor,non_word,english,E,2
fleedon,non_word,english,E,2
flarve,non_word,english,E,2
fimal,non_word,english,E,2
fethers,non_word,english,E,2
femily,non_word,english,E,2
feild,non_word,english,E,2
exsept,non_word,english,E,2
acatly,non_word,english,E,2
evedence,non_word,english,E,2
estory,non_word,english,E,2
erth,non_word,english,E,2
errur,non_word,english,E,2
efect,non_word,english,E,2
ecudation,non_word,english,E,2
druvex,non_word,english,E,2
drubble,non_word,english,E,2
drouver,non_word,english,E,2
driwer,non_word,english,E,2
driwe,non_word,english,E,2
drivors,non_word,english,E,2
drint,non_word,english,E,2
driblex,non_word,english,E,2
dretorn,non_word,english,E,2
drantle,non_word,english,E,2
dowbt,non_word,english,E,2
dorpine,non_word,english,E,2
digetal,non_word,english,E,2
detales,non_word,english,E,2
decieded,non_word,english,E,2
cuorse,non_word,english,E,2
crindle,non_word,english,E,2
crenst,non_word,english,E,2
creat,non_word,english,E,2
cowntry,non_word,english,E,2
contrel,non_word,english,E,2
contanes,non_word,english,E,2
concider,non_word,english,E,2
commuty,non_word,english,E,2
colus,non_word,english,E,2
colal,non_word,english,E,2
clorve,non_word,english,E,2
clopt,non_word,english,E,2
clieient,non_word,english,E,2
claggle,non_word,english,E,2
chrumble,non_word,english,E,2
chroft,non_word,english,E,2
chreltor,non_word,english,E,2
chrair,non_word,english,E,2
chlone,non_word,english,E,2
chlidren,non_word,english,E,2
chindle,non_word,english,E,2
cherm,non_word,english,E,2
charmet,non_word,english,E,2
chane,non_word,english,E,2
cemidal,non_word,english,E,2
ceenter,non_word,english,E,2
cecond,non_word,english,E,2
cantract,non_word,english,E,2
canot,non_word,english,E,2
cald,non_word,english,E,2
caces,non_word,english,E,2
brundal,non_word,english,E,2
brindor,non_word,english,E,2
brimg,non_word,english,E,2
briffle,non_word,english,E,2
briff,non_word,english,E,2
brak,non_word,english,E,2
braff,non_word,english,E,2
bluud,non_word,english,E,2
blumptor,non_word,english,E,2
blorp,non_word,english,E,2
blistow,non_word,english,E,2
blidge,non_word,english,E,2
blarn,non_word,english,E,2
blakc,non_word,english,E,2
blain,non_word,english,E,2
bildinge,non_word,english,E,2
beelow,non_word,english,E,2
becuase,non_word,english,E,2
beccome,non_word,english,E,2
avrage,non_word,english,E,2
avobe,non_word,english,E,2
aucton,non_word,english,E,2
argee,non_word,english,E,2
anonimus,non_word,english,E,2
amage,non_word,english,E,2
alung,non_word,english,E,2
advanze,non_word,english,E,2
adress,non_word,english,E,2
addid,non_word,english,E,2
yagya  ,word,hinglish,E,3
wajan,word,hinglish,E,3
vyakti,word,hinglish,E,3
vivaah,word,hinglish,E,3
virodhi,word,hinglish,E,3
vipaksh,word,hinglish,E,3
vikas,word,hinglish,E,3
vikalp,word,hinglish,E,3
videshi,word,hinglish,E,3
vichaar,word,hinglish,E,3
vachan,word,hinglish,E,3
uttar,word,hinglish,E,3
utsav,word,hinglish,E,3
uphaar,word,hinglish,E,3
unka,word,hinglish,E,3
ujjwal,word,hinglish,E,3
udhar  ,word,hinglish,E,3
uday,word,hinglish,E,3
thappar,word,hinglish,E,3
thand,word,hinglish,E,3
taras,word,hinglish,E,3
tanmay,word,hinglish,E,3
talaash,word,hinglish,E,3
takkar,word,hinglish,E,3
sheetal,word,hinglish,E,3
shashtra,word,hinglish,E,3
sharab,word,hinglish,E,3
shapath,word,hinglish,E,3
shanti,word,hinglish,E,3
shakkar,word,hinglish,E,3
shahar,word,hinglish,E,3
shabd,word,hinglish,E,3
shaadi,word,hinglish,E,3
sarthak,word,hinglish,E,3
sargam,word,hinglish,E,3
sardar,word,hinglish,E,3
sapna,word,hinglish,E,3
sanskar,word,hinglish,E,3
sangeet,word,hinglish,E,3
sambhav,word,hinglish,E,3
sambandh,word,hinglish,E,3
samay  ,word,hinglish,E,3
samajh  ,word,hinglish,E,3
samachar,word,hinglish,E,3
saksham  ,word,hinglish,E,3
sajjan,word,hinglish,E,3
safar  ,word,hinglish,E,3
safal  ,word,hinglish,E,3
sadak  ,word,hinglish,E,3
sachiv,word,hinglish,E,3
sabhya,word,hinglish,E,3
sabak,word,hinglish,E,3
roti,word,hinglish,E,3
raman,word,hinglish,E,3
raksha,word,hinglish,E,3
rajat,word,hinglish,E,3
rahaysa,word,hinglish,E,3
pyaas,word,hinglish,E,3
puraana,word,hinglish,E,3
prerana,word,hinglish,E,3
prayaas,word,hinglish,E,3
prakriti,word,hinglish,E,3
prakash,word,hinglish,E,3
pradesh,word,hinglish,E,3
prabhat,word,hinglish,E,3
pavan  ,word,hinglish,E,3
pathak,word,hinglish,E,3
pasand,word,hinglish,E,3
parvati,word,hinglish,E,3
parivaar,word,hinglish,E,3
param,word,hinglish,E,3
parakh,word,hinglish,E,3
palak  ,word,hinglish,E,3
paksh  ,word,hinglish,E,3
pakad,word,hinglish,E,3
pahal,word,hinglish,E,3
paani,word,hinglish,E,3
niketan,word,hinglish,E,3
nigan,word,hinglish,E,3
nibandh,word,hinglish,E,3
nazar,word,hinglish,E,3
nayak,word,hinglish,E,3
navodaya,word,hinglish,E,3
naram,word,hinglish,E,3
namak  ,word,hinglish,E,3
nagar,word,hinglish,E,3
naari,word,hinglish,E,3
mitra,word,hinglish,E,3
mithaai,word,hinglish,E,3
mausam,word,hinglish,E,3
matlab,word,hinglish,E,3
matar,word,hinglish,E,3
manzil,word,hinglish,E,3
mannat,word,hinglish,E,3
mandal,word,hinglish,E,3
maksad  ,word,hinglish,E,3
mahila,word,hinglish,E,3
mahenga,word,hinglish,E,3
mahaul,word,hinglish,E,3
mahal,word,hinglish,E,3
mahak,word,hinglish,E,3
magar,word,hinglish,E,3
madhya,word,hinglish,E,3
madad,word,hinglish,E,3
lekin,word,hinglish,E,3
latak,word,hinglish,E,3
lashkar,word,hinglish,E,3
lakshya,word,hinglish,E,3
lakshan,word,hinglish,E,3
lagbhag,word,hinglish,E,3
ladka,word,hinglish,E,3
khilaaf,word,hinglish,E,3
khattar,word,hinglish,E,3
khabar  ,word,hinglish,E,3
kambal,word,hinglish,E,3
kamar,word,hinglish,E,3
kamal,word,hinglish,E,3
kalash,word,hinglish,E,3
kalam,word,hinglish,E,3
kahar,word,hinglish,E,3
kadam  ,word,hinglish,E,3
jhalak  ,word,hinglish,E,3
jeewan,word,hinglish,E,3
jawaan,word,hinglish,E,3
jannat,word,hinglish,E,3
jagat,word,hinglish,E,3
jagah  ,word,hinglish,E,3
jaagriti,word,hinglish,E,3
ishq,word,hinglish,E,3
insaan,word,hinglish,E,3
idhar  ,word,hinglish,E,3
havan,word,hinglish,E,3
hangama,word,hinglish,E,3
haalat,word,hinglish,E,3
gulshan,word,hinglish,E,3
grahak,word,hinglish,E,3
gazal,word,hinglish,E,3
galti,word,hinglish,E,3
galat  ,word,hinglish,E,3
gagan  ,word,hinglish,E,3
eklavya,word,hinglish,E,3
doosra,word,hinglish,E,3
dono,word,hinglish,E,3
dhwaj,word,hinglish,E,3
dhanya,word,hinglish,E,3
dhakkan,word,hinglish,E,3
dhadkan,word,hinglish,E,3
dhaara,word,hinglish,E,3
dawaai,word,hinglish,E,3
dainik,word,hinglish,E,3
dahej,word,hinglish,E,3
charas  ,word,hinglish,E,3
charan,word,hinglish,E,3
chappar,word,hinglish,E,3
chappal,word,hinglish,E,3
chandan,word,hinglish,E,3
chanchal  ,word,hinglish,E,3
chaman  ,word,hinglish,E,3
chamak,word,hinglish,E,3
chakkar,word,hinglish,E,3
chahiye,word,hinglish,E,3
chadar,word,hinglish,E,3
bukhaar  ,word,hinglish,E,3
bhavya,word,hinglish,E,3
bhavan  ,word,hinglish,E,3
bhatak,word,hinglish,E,3
bharosa,word,hinglish,E,3
bhakt,word,hinglish,E,3
bhajan  ,word,hinglish,E,3
bekaar  ,word,hinglish,E,3
basant  ,word,hinglish,E,3
balidan,word,hinglish,E,3
bagal,word,hinglish,E,3
badmaash  ,word,hinglish,E,3
badan,word,hinglish,E,3
bachpan  ,word,hinglish,E,3
bachat,word,hinglish,E,3
bacchan,word,hinglish,E,3
baarish  ,word,hinglish,E,3
ashram  ,word,hinglish,E,3
asatya,word,hinglish,E,3
asar,word,hinglish,E,3
asafal,word,hinglish,E,3
asabhya,word,hinglish,E,3
apni,word,hinglish,E,3
antar,word,hinglish,E,3
andar,word,hinglish,E,3
anant,word,hinglish,E,3
anand,word,hinglish,E,3
amar,word,hinglish,E,3
alag,word,hinglish,E,3
akshay,word,hinglish,E,3
akshar  ,word,hinglish,E,3
akhand,word,hinglish,E,3
adhyapak,word,hinglish,E,3
adhoori  ,word,hinglish,E,3
adaalat,word,hinglish,E,3
abhay,word,hinglish,E,3
aatma,word,hinglish,E,3
aarambh,word,hinglish,E,3
aarakshan,word,hinglish,E,3
aajtak  ,word,hinglish,E,3
aadmi  ,word,hinglish,E,3
aadat,word,hinglish,E,3
 uttam,word,hinglish,E,3
 uplabdh,word,hinglish,E,3
 tanmay,word,hinglish,E,3
 satya,word,hinglish,E,3
 sattar,word,hinglish,E,3
 sakht,word,hinglish,E,3
 sajjan,word,hinglish,E,3
 sabhya,word,hinglish,E,3
 rahasya,word,hinglish,E,3
 patthar,word,hinglish,E,3
 mastak,word,hinglish,E,3
 marammat,word,hinglish,E,3
 mannat,word,hinglish,E,3
 madhya,word,hinglish,E,3
 macchar,word,hinglish,E,3
 kambal,word,hinglish,E,3
 jannat,word,hinglish,E,3
 izzat,word,hinglish,E,3
 dhanya,word,hinglish,E,3
 dastak,word,hinglish,E,3
 daftar,word,hinglish,E,3
 bhavya,word,hinglish,E,3
 bhakt,word,hinglish,E,3
 bandhan,word,hinglish,E,3
 bandhak,word,hinglish,E,3
 bacchan,word,hinglish,E,3
 asambhav,word,hinglish,E,3
 asabhya,word,hinglish,E,3
 anya,word,hinglish,E,3
yavaska,non_word,hinglish,E,4
yajya,non_word,hinglish,E,4
vrashti,non_word,hinglish,E,4
vimeet,non_word,hinglish,E,4
vashtrik,non_word,hinglish,E,4
vakta,non_word,hinglish,E,4
vaakas,non_word,hinglish,E,4
uzzat,non_word,hinglish,E,4
uttur,non_word,hinglish,E,4
ustav,non_word,hinglish,E,4
upyoj,non_word,hinglish,E,4
upak,non_word,hinglish,E,4
upahal,non_word,hinglish,E,4
unad,non_word,hinglish,E,4
ummat,non_word,hinglish,E,4
umath,non_word,hinglish,E,4
uljham,non_word,hinglish,E,4
ujjhal,non_word,hinglish,E,4
ujjat,non_word,hinglish,E,4
ujjala,non_word,hinglish,E,4
ugar,non_word,hinglish,E,4
ucchar,non_word,hinglish,E,4
tatneek,non_word,hinglish,E,4
tantriksh,non_word,hinglish,E,4
tanrik,non_word,hinglish,E,4
tanpav,non_word,hinglish,E,4
tanbhag,non_word,hinglish,E,4
tamrah,non_word,hinglish,E,4
tafdar,non_word,hinglish,E,4
tabhya,non_word,hinglish,E,4
suhidha,non_word,hinglish,E,4
shappar,non_word,hinglish,E,4
shakkala,non_word,hinglish,E,4
satvish,non_word,hinglish,E,4
saskham,non_word,hinglish,E,4
sarakh,non_word,hinglish,E,4
sanudaay,non_word,hinglish,E,4
sanskhat,non_word,hinglish,E,4
sandhaavana,non_word,hinglish,E,4
sanay,non_word,hinglish,E,4
sanad,non_word,hinglish,E,4
samhat,non_word,hinglish,E,4
salaf,non_word,hinglish,E,4
sakrar,non_word,hinglish,E,4
saklam,non_word,hinglish,E,4
sakab,non_word,hinglish,E,4
sajjam,non_word,hinglish,E,4
sajham,non_word,hinglish,E,4
saht,non_word,hinglish,E,4
sahak,non_word,hinglish,E,4
sadvya,non_word,hinglish,E,4
sadbhag,non_word,hinglish,E,4
sadarah,non_word,hinglish,E,4
saasish,non_word,hinglish,E,4
saajash,non_word,hinglish,E,4
saadham,non_word,hinglish,E,4
ratma,non_word,hinglish,E,4
rataj,non_word,hinglish,E,4
rastrik,non_word,hinglish,E,4
raskha,non_word,hinglish,E,4
rapam,non_word,hinglish,E,4
ranjeeti,non_word,hinglish,E,4
ranam,non_word,hinglish,E,4
rakshan,non_word,hinglish,E,4
rakash,non_word,hinglish,E,4
pyaksha,non_word,hinglish,E,4
pyahi,non_word,hinglish,E,4
pratrikik,non_word,hinglish,E,4
pratagi,non_word,hinglish,E,4
prashim,non_word,hinglish,E,4
prakeet,non_word,hinglish,E,4
praghash,non_word,hinglish,E,4
patraw,non_word,hinglish,E,4
panav,non_word,hinglish,E,4
palah,non_word,hinglish,E,4
pakal,non_word,hinglish,E,4
padmaash,non_word,hinglish,E,4
nishtri,non_word,hinglish,E,4
nashkhat,non_word,hinglish,E,4
nasant,non_word,hinglish,E,4
nasamte,non_word,hinglish,E,4
nakam,non_word,hinglish,E,4
nahenga,non_word,hinglish,E,4
nagat,non_word,hinglish,E,4
muhina,non_word,hinglish,E,4
migan,non_word,hinglish,E,4
mattat,non_word,hinglish,E,4
matsir,non_word,hinglish,E,4
matammat,non_word,hinglish,E,4
maskat,non_word,hinglish,E,4
mamtra,non_word,hinglish,E,4
mamarratam,non_word,hinglish,E,4
maltab,non_word,hinglish,E,4
majtoobi,non_word,hinglish,E,4
madhrat,non_word,hinglish,E,4
madhrak,non_word,hinglish,E,4
lashkya,non_word,hinglish,E,4
lashkman,non_word,hinglish,E,4
lakshal,non_word,hinglish,E,4
lakita,non_word,hinglish,E,4
lajat,non_word,hinglish,E,4
ladpat,non_word,hinglish,E,4
labhka,non_word,hinglish,E,4
kustap,non_word,hinglish,E,4
kulash,non_word,hinglish,E,4
khifaal,non_word,hinglish,E,4
